mask_of_subjects_face,order_id,line_item_id,mask_quality,subject_class,number_of_heads
/refined_masks/mask_images3/mask_images2/149343-27858-1540764186-44-4d2e1117-125e-4e7f-8f74-669affc2ebe6.npy,27858,149343,good,human,1
/refined_masks/mask_images3/mask_images2/149343-27860-1540764269-49-13189705-3b07-450c-9d70-185325dd1a56.npy,27860,149343,good,human,1
/refined_masks/mask_images3/mask_images2/149344-27862-1540764845-66-buttons.npy,27862,149344,bad,dog,1
/refined_masks/mask_images3/mask_images2/149348-27869-1540765022-32-15407649966464750950681363790049.npy,27869,149348,bad,dog,1
/refined_masks/mask_images3/mask_images2/149350-27868-1540764998-44-12362724-10153151517352187-2941503796155553158-o.npy,27868,149350,good,dog,1
/refined_masks/mask_images3/mask_images2/149352-27871-1540765001-66-img-6569.npy,27871,149352,bad,dog,1
/refined_masks/mask_images3/mask_images2/149353-27872-1540765405-67-fullsizer.npy,27872,149353,good,cat,1
/refined_masks/mask_images3/mask_images2/149354-27874-1540764690-81-img-1553.npy,27874,149354,okay,dog,1
/refined_masks/mask_images3/mask_images2/149354-27875-1540765108-69-img-1553.npy,27875,149354,okay,dog,1
/refined_masks/mask_images3/mask_images2/149354-27876-1540764917-45-img-1553.npy,27876,149354,okay,dog,1
/refined_masks/mask_images3/mask_images2/149356-27877-1540763869-87-fbe7a70f-fcac-4ae3-bee0-55f3e7e7ba27.npy,27877,149356,good,dog,1
/refined_masks/mask_images3/mask_images2/149356-27880-1540764419-20-0c2ecf57-72d6-47c4-a1f4-96acb84a041f.npy,27880,149356,good,dog,1
/refined_masks/mask_images3/mask_images2/149357-27882-1540765772-59-chichi.npy,27882,149357,good,dog,1
/refined_masks/mask_images3/mask_images2/149357-27883-1540765810-4-rocky.npy,27883,149357,good,dog,1
/refined_masks/mask_images3/mask_images2/149358-27884-1540765793-12-fullsizeoutput-1108.npy,27884,149358,bad,dog,1
/refined_masks/mask_images3/mask_images2/149360-27886-1540766090-70-snapchat-225719730.npy,27886,149360,good,dog,1
/refined_masks/mask_images3/mask_images2/149361-27887-1540766165-9-bella.npy,27887,149361,good,cat,1
/refined_masks/mask_images3/mask_images2/149364-27892-1540766344-0-cooper.npy,27892,149364,good,dog,1
/refined_masks/mask_images3/mask_images2/149365-27891-1540766404-28-cooper-wearing-a-new-necklace.npy,27891,149365,good,dog,1
/refined_masks/mask_images3/mask_images2/149366-27895-1540766550-13-trent.npy,27895,149366,okay,human,1
/refined_masks/mask_images3/mask_images2/149367-27899-1540766462-91-37702673-42de-4f03-864b-7ba3c871cd0d.npy,27899,149367,bad,dog,1
/refined_masks/mask_images3/mask_images2/149369-27900-1540765939-12-16193a55-1365-457f-845f-6f174ba938d2.npy,27900,149369,good,dog,1
/refined_masks/mask_images3/mask_images2/149371-27906-1540766569-58-7bc63bc7-26dc-4bb5-90c0-44dd53e951aa.npy,27906,149371,good,dog,1
/refined_masks/mask_images3/mask_images2/149371-27907-1540766631-26-52a1bd80-e474-40fb-b6e1-844739547446.npy,27907,149371,good,dog,1
/refined_masks/mask_images3/mask_images2/149371-27908-1540766684-8-be168172-5129-46b8-9e02-fa589c42b4cd.npy,27908,149371,good,dog,1
/refined_masks/mask_images3/mask_images2/149371-27909-1540766723-96-e55b94a0-69ad-4fcb-a0cc-6995263d7cf9.npy,27909,149371,good,dog,1
/refined_masks/mask_images3/mask_images2/149374-27913-1540766805-22-ca2f3c82-c137-4a2d-9858-b3a39d90fac4.npy,27913,149374,bad,dog,1
/refined_masks/mask_images3/mask_images2/149377-27916-1540767288-72-weirdo.npy,27916,149377,bad,dog,1
/refined_masks/mask_images3/mask_images2/149378-27918-1540767314-86-img-3876-2.npy,27918,149378,good,human,1
/refined_masks/mask_images3/mask_images2/149378-27919-1540767423-42-img-5102.npy,27919,149378,good,human,1
/refined_masks/mask_images3/mask_images2/149382-27922-1540767828-80-47d0a450-3b6b-4d71-b800-9faeed72738d.npy,27922,149382,good,dog,1
/refined_masks/mask_images3/mask_images2/149383-27924-1540767861-2-32ea5b6c-671d-4d5c-8a94-e7a8e4e13522.npy,27924,149383,bad,dog,1
/refined_masks/mask_images3/mask_images2/149383-27925-1540767913-54-96b453e8-1d77-42b4-88a5-dc625f96ff1d.npy,27925,149383,bad,dog,1
/refined_masks/mask_images3/mask_images2/149388-27930-1540768556-35-imagejpeg-0.npy,27930,149388,good,dog,1
/refined_masks/mask_images3/mask_images2/149389-27931-1540766990-14-image.npy,27931,149389,good,human,1
/refined_masks/mask_images3/mask_images2/149390-27933-1540769021-12-img-0038.npy,27933,149390,good,dog,1
/refined_masks/mask_images3/mask_images2/149391-27934-1540768975-61-62300bf5-58a2-44e7-9892-3fb5e7906941.npy,27934,149391,good,dog,1
/refined_masks/mask_images3/mask_images2/149392-27935-1540768926-47-img-8632.npy,27935,149392,bad,dog,1
/refined_masks/mask_images3/mask_images2/149392-27936-1540768980-34-img-8632.npy,27936,149392,bad,dog,1
/refined_masks/mask_images3/mask_images2/149394-27938-1540769146-15-boo.npy,27938,149394,good,cat,1
/refined_masks/mask_images3/mask_images2/149396-27940-1540767653-31-20170524-1246162533-2.npy,27940,149396,good,cat,1
/refined_masks/mask_images3/mask_images2/149397-27946-1540769008-53-resized-20181008-180036-8802.npy,27946,149397,bad,dog,1
/refined_masks/mask_images3/mask_images2/149397-27947-1540769047-21-resized-20181008-180036-8802.npy,27947,149397,bad,dog,1
/refined_masks/mask_images3/mask_images2/149398-27949-1540768452-23-3874c61a-016d-4a9b-a813-1bfa05560e7d.npy,27949,149398,good,dog,1
/refined_masks/mask_images3/mask_images2/149398-27950-1540768742-25-6318e0bc-362f-4875-bc8a-6eb8ae553588.npy,27950,149398,good,dog,1
/refined_masks/mask_images3/mask_images2/149398-27951-1540768873-95-1c393023-55e7-49c0-8621-df1a15783a72.npy,27951,149398,bad,dog,1
/refined_masks/mask_images3/mask_images2/149399-27952-1540768878-12-brian.npy,27952,149399,good,human,1
/refined_masks/mask_images3/mask_images2/149400-27956-1540769245-59-b43ec281-73db-4e70-bdf7-09a9bd4b79b4.npy,27956,149400,bad,dog,1
/refined_masks/mask_images3/mask_images2/149402-27958-1540768992-23-7ac63bbf-4dbc-41e9-b8d0-97da180e9508.npy,27958,149402,good,dog,1
/refined_masks/mask_images3/mask_images2/149402-27959-1540769439-56-edc011be-ee03-406a-b747-b7e071cd5b4a.npy,27959,149402,good,human,1
/refined_masks/mask_images3/mask_images2/149406-27962-1540770170-66-e0ca62a9-a0ed-4f1d-ac55-e809faae5114.npy,27962,149406,good,human,1
/refined_masks/mask_images3/mask_images2/149410-27969-1540765805-12-be2a2c91-ec5d-4adc-a126-3ce8de614d40.npy,27969,149410,bad,cat,1
/refined_masks/mask_images3/mask_images2/149410-27970-1540765845-11-fb615f04-7d05-4315-bd4a-14778ae8d80b.npy,27970,149410,good,dog,1
/refined_masks/mask_images3/mask_images2/149412-27973-1540770156-13-20181004-192918.npy,27973,149412,bad,human,1
/refined_masks/mask_images3/mask_images2/149412-27974-1540770257-7-20180419-185155.npy,27974,149412,bad,human,1
/refined_masks/mask_images3/mask_images2/149412-27975-1540770349-74-20180323-171612.npy,27975,149412,bad,human,1
/refined_masks/mask_images3/mask_images2/149412-27976-1540770443-30-20171111-194147.npy,27976,149412,okay,human,1
/refined_masks/mask_images3/mask_images2/149413-27978-1540770540-25-screenshot-20180817-181458-facebook.npy,27978,149413,bad,human,1
/refined_masks/mask_images3/mask_images2/149414-27980-1540770742-38-e0461fd3-79d4-4dc6-9412-2046c42e4823.npy,27980,149414,good,human,1
/refined_masks/mask_images3/mask_images2/149419-27986-1540771317-12-tazz.npy,27986,149419,good,dog,1
/refined_masks/mask_images3/mask_images2/149421-27989-1540771370-98-20170902-092736-01.npy,27989,149421,good,dog,1
/refined_masks/mask_images3/mask_images2/149423-27991-1540771453-56-img-7241.npy,27991,149423,bad,human,1
/refined_masks/mask_images3/mask_images2/149423-27992-1540771609-58-img-6557-1.npy,27992,149423,okay,human,1
/refined_masks/mask_images3/mask_images2/149424-27993-1540771186-30-img-0262.npy,27993,149424,good,human,1
/refined_masks/mask_images3/mask_images2/149424-27994-1540771367-48-img-0421.npy,27994,149424,bad,human,1
/refined_masks/mask_images3/mask_images2/149424-27995-1540771549-70-img-0307.npy,27995,149424,bad,human,1
/refined_masks/mask_images3/mask_images2/149425-27996-1540771551-6-snapchat-92373454.npy,27996,149425,good,human,1
/refined_masks/mask_images3/mask_images2/149425-27997-1540771666-24-snapchat-92373454.npy,27997,149425,good,human,1
/refined_masks/mask_images3/mask_images2/149426-27998-1540771075-57-8aef346d-875a-4f5d-be21-74f7990e8327.npy,27998,149426,good,dog,1
/refined_masks/mask_images3/mask_images2/149427-27999-1540771067-84-4d722d54-d706-4ece-9d36-ec4e00b38be3.npy,27999,149427,bad,dog,1
/refined_masks/mask_images3/mask_images2/149429-28003-1540771326-36-88086f67-26a9-47f7-9765-7a9fbba52ffa.npy,28003,149429,bad,cat,1
/refined_masks/mask_images3/mask_images2/149429-28004-1540771708-97-1d9278dc-61ce-40b6-b668-433f331b98f8.npy,28004,149429,bad,cat,1
/refined_masks/mask_images3/mask_images2/149433-28009-1540771554-77-img-3527.npy,28009,149433,good,dog,1
/refined_masks/mask_images3/mask_images2/149434-28012-1540772129-89-image.npy,28012,149434,bad,dog,1
/refined_masks/mask_images3/mask_images2/149435-28010-1540772168-6-cody.npy,28010,149435,good,dog,1
/refined_masks/mask_images3/mask_images2/149436-28014-1540772389-45-adc1b2a2-1dda-4a4b-b9b1-9e15967b021f.npy,28014,149436,good,dog,1
/refined_masks/mask_images3/mask_images2/149437-28013-1540772399-72-bc124ae2-16be-407f-9350-bdc42aba3d30.npy,28013,149437,good,dog,1
/refined_masks/mask_images3/mask_images2/149439-28015-1540772829-94-fb-img-1540748621503.npy,28015,149439,good,human,2
/refined_masks/mask_images3/mask_images2/149441-28017-1540773128-59-7fdfa861-c425-42c5-a3c8-9b1dadc58532.npy,28017,149441,bad,human,1
/refined_masks/mask_images3/mask_images2/149443-28018-1540773476-27-123-1.npy,28018,149443,bad,dog,1
/refined_masks/mask_images3/mask_images2/149443-28019-1540773609-1-123-1.npy,28019,149443,bad,dog,1
/refined_masks/mask_images3/mask_images2/149444-28020-1540773795-42-img950872-2.npy,28020,149444,bad,cat,1
/refined_masks/mask_images3/mask_images2/149445-28021-1540773748-48-8e1a822e-5efe-4899-a30b-775112608a79.npy,28021,149445,good,dog,1
/refined_masks/mask_images3/mask_images2/149445-28022-1540773897-25-4909e8e2-bf64-495d-af96-6d87351b5e9f.npy,28022,149445,bad,dog,1
/refined_masks/mask_images3/mask_images2/149445-28023-1540774052-91-348ab0f9-594f-4eb0-af8d-72528fc21f66.npy,28023,149445,good,cat,1
/refined_masks/mask_images3/mask_images2/149446-28024-1540773908-67-a7975da0-cfb6-4808-b63f-795ed17ee560.npy,28024,149446,good,dog,1
/refined_masks/mask_images3/mask_images2/149447-28025-1540773753-17-67a59d78-5c43-467c-9635-05bf66e688e6.npy,28025,149447,good,dog,1
/refined_masks/mask_images3/mask_images2/149447-28027-1540774135-82-img-0779.npy,28027,149447,good,cat,1
/refined_masks/mask_images3/mask_images2/149449-28030-1540774028-46-fb5ba992-db9c-4d62-8b6a-62c696c9993f.npy,28030,149449,good,dog,1
/refined_masks/mask_images3/mask_images2/149450-28029-1540765922-89-lily.npy,28029,149450,good,dog,1
/refined_masks/mask_images3/mask_images2/149451-28032-1540775000-37-20180515-150420.npy,28032,149451,okay,dog,1
/refined_masks/mask_images3/mask_images2/149452-28033-1540774859-87-601d5c7f-ae62-4dc9-841a-082d4baad407.npy,28033,149452,good,dog,1
/refined_masks/mask_images3/mask_images2/149452-28034-1540774999-99-7e5d16fa-54af-456f-b0f0-e4a66ea8b7e7.npy,28034,149452,good,dog,1
/refined_masks/mask_images3/mask_images2/149455-28038-1540775175-30-cd60245b-3d94-4a74-8ba1-087a4da095ef.npy,28038,149455,bad,dog,3
/refined_masks/mask_images3/mask_images2/149455-28039-1540775254-97-8061cd3e-07ba-4d14-9038-8937ac0f9191.npy,28039,149455,bad,dog,2
/refined_masks/mask_images3/mask_images2/149456-28040-1540774938-14-20180615-183247.npy,28040,149456,bad,dog,1
/refined_masks/mask_images3/mask_images2/149456-28042-1540775033-39-20180615-183247.npy,28042,149456,bad,dog,1
/refined_masks/mask_images3/mask_images2/149456-28043-1540775169-46-20180615-183247.npy,28043,149456,bad,dog,1
/refined_masks/mask_images3/mask_images2/149456-28044-1540775202-90-20180615-183247.npy,28044,149456,bad,dog,1
/refined_masks/mask_images3/mask_images2/149457-28046-1540774680-72-20180526-090722.npy,28046,149457,okay,human,1
/refined_masks/mask_images3/mask_images2/149459-28050-1540775346-45-ee10ab61-2234-4095-9560-4375359c36ae.npy,28050,149459,good,dog,1
/refined_masks/mask_images3/mask_images2/149460-28051-1540753609-33-img-0041.npy,28051,149460,good,human,1
/refined_masks/mask_images3/mask_images2/149462-28054-1540775913-61-6931fae0-4276-4823-8b95-c10e004c9a6a.npy,28054,149462,good,human,1
/refined_masks/mask_images3/mask_images2/149463-28055-1540775508-35-294eb4e0-8b2a-4683-b665-9769a71de1e1.npy,28055,149463,good,dog,1
/refined_masks/mask_images3/mask_images2/149464-28056-1540775875-64-e296360b-b196-4883-b7d7-7029c75a25ef.npy,28056,149464,good,dog,1
/refined_masks/mask_images3/mask_images2/149466-28058-1540775966-51-bogey-christmas-card.npy,28058,149466,good,dog,1
/refined_masks/mask_images3/mask_images2/149469-28063-1540768508-94-20181028-191449.npy,28063,149469,good,dog,1
/refined_masks/mask_images3/mask_images2/149469-28064-1540768530-17-20181028-191449.npy,28064,149469,good,dog,1
/refined_masks/mask_images3/mask_images2/149470-28065-1540775740-54-weins.npy,28065,149470,good,dog,1
/refined_masks/mask_images3/mask_images2/149470-28066-1540776432-37-img-7329.npy,28066,149470,good,dog,1
/refined_masks/mask_images3/mask_images2/149472-28069-1540776467-92-81b98ed3-d224-4ba4-b5f1-e7b5939948ea.npy,28069,149472,bad,dog,1
/refined_masks/mask_images3/mask_images2/149474-28071-1540776473-78-f4540f2b-217d-4236-b2b4-4a4bcaa9fc49.npy,28071,149474,good,dog,1
/refined_masks/mask_images3/mask_images2/149474-28072-1540776717-46-1906c81b-f279-4c45-9963-9cd529876a61.npy,28072,149474,good,dog,1
/refined_masks/mask_images3/mask_images2/149475-28073-1540775981-36-cc69f4ad-ad39-4225-a18a-0bab792b5138.npy,28073,149475,good,dog,1
/refined_masks/mask_images3/mask_images2/149476-28079-1540776355-77-img-0432001.npy,28079,149476,good,dog,1
/refined_masks/mask_images3/mask_images2/149476-28080-1540776414-93-img-0432001.npy,28080,149476,good,dog,1
/refined_masks/mask_images3/mask_images2/149476-28081-1540776481-25-20180826-182926.npy,28081,149476,bad,dog,2
/refined_masks/mask_images3/mask_images2/149476-28082-1540776544-39-20180826-182926.npy,28082,149476,bad,dog,2
/refined_masks/mask_images3/mask_images2/149477-28083-1540776722-72-cb043594-282f-445e-bb05-090175025b15.npy,28083,149477,good,dog,1
/refined_masks/mask_images3/mask_images2/149482-28088-1540777371-66-oscar.npy,28088,149482,good,dog,1
/refined_masks/mask_images3/mask_images2/149484-28089-1540777470-82-26cebaaa-7c5c-46d1-9201-9421b7b54ad0.npy,28089,149484,bad,cat,1
/refined_masks/mask_images3/mask_images2/149487-28096-1540755380-64-36223259-10155387513860825-1571455149795180544-n.npy,28096,149487,good,dog,1
/refined_masks/mask_images3/mask_images2/149488-28097-1540778367-25-9b0b4a3a-768b-46b2-a8bc-703b0623c5f6.npy,28097,149488,bad,dog,1
/refined_masks/mask_images3/mask_images2/149489-28098-1540832888-12-img-2446.npy,28098,149489,good,dog,1
/refined_masks/mask_images3/mask_images2/149490-28099-1540778499-38-20180721-200854.npy,28099,149490,good,dog,1
/refined_masks/mask_images3/mask_images2/149491-28100-1540778347-70-001.npy,28100,149491,bad,dog,1
/refined_masks/mask_images3/mask_images2/149497-28109-1540779439-90-screen-shot-2018-10-28-at-101448-pm.npy,28109,149497,bad,dog,1
/refined_masks/mask_images3/mask_images2/149498-28110-1540779372-89-6d033aa4-89af-4664-bf01-c6d284441fdd.npy,28110,149498,bad,human,1
/refined_masks/mask_images3/mask_images2/149499-28111-1540779633-66-img-e7590.npy,28111,149499,good,human,1
/refined_masks/mask_images3/mask_images2/149503-28117-1540780181-41-3362c4a6-5a44-4888-b7bf-ac5be8c5975a.npy,28117,149503,bad,human,1
/refined_masks/mask_images3/mask_images2/149504-28114-1540780195-57-e7a60681-3402-414f-8982-c5f97845dae1.npy,28114,149504,okay,dog,1
/refined_masks/mask_images3/mask_images2/149506-28118-1540780444-26-photo.npy,28118,149506,bad,dog,1
/refined_masks/mask_images3/mask_images2/149507-28119-1540780874-82-tilly.npy,28119,149507,bad,dog,1
/refined_masks/mask_images3/mask_images2/149510-28124-1540781076-3-2018-10-28-20-43-23.npy,28124,149510,bad,dog,1
/refined_masks/mask_images3/mask_images2/149511-28123-1540780952-38-12495192-1550702765220098-395060428392630588-n.npy,28123,149511,good,human,1
/refined_masks/mask_images3/mask_images2/149514-28127-1540781266-58-img-5434.npy,28127,149514,good,dog,1
/refined_masks/mask_images3/mask_images2/149515-28130-1540781427-88-trudy1.npy,28130,149515,good,human,1
/refined_masks/mask_images3/mask_images2/149516-28132-1540781093-91-img-2755.npy,28132,149516,good,cat,1
/refined_masks/mask_images3/mask_images2/149516-28133-1540781269-96-img-2753.npy,28133,149516,good,dog,1
/refined_masks/mask_images3/mask_images2/149517-28134-1540781268-32-img-3666.npy,28134,149517,good,human,1
/refined_masks/mask_images3/mask_images2/149518-28136-1540779666-10-8dbc701f-2f52-4bf1-8f3d-8b5d7f6b493d.npy,28136,149518,good,dog,1
/refined_masks/mask_images3/mask_images2/149519-28137-1540781385-18-9ebbf4ce-6cc4-4731-8b53-f25429ae689a.npy,28137,149519,good,human,1
/refined_masks/mask_images3/mask_images2/149521-28138-1540773380-60-rp.npy,28138,149521,good,dog,1
/refined_masks/mask_images3/mask_images2/149522-28140-1540781395-2-wed1.npy,28140,149522,good,human,1
/refined_masks/mask_images3/mask_images2/149523-28141-1540782361-41-8c743d20-02f1-4821-8eb9-32fea9524af3.npy,28141,149523,good,human,1
/refined_masks/mask_images3/mask_images2/149524-28142-1540781658-69-4efb668f-dcff-410d-9ce6-9d7f3b995d3d.npy,28142,149524,good,dog,1
/refined_masks/mask_images3/mask_images2/149524-28143-1540781746-94-79d07df4-61a3-4b72-a837-a6468388202b.npy,28143,149524,good,dog,1
/refined_masks/mask_images3/mask_images2/149526-28146-1540782996-53-stan-face.npy,28146,149526,good,human,1
/refined_masks/mask_images3/mask_images2/149527-28147-1540783579-36-20181029-131545.npy,28147,149527,bad,cat,1
/refined_masks/mask_images3/mask_images2/149528-28149-1540773491-41-img-0975.npy,28149,149528,good,dog,1
/refined_masks/mask_images3/mask_images2/149528-28150-1540783911-30-img-1631.npy,28150,149528,bad,dog,1
/refined_masks/mask_images3/mask_images2/149528-28151-1540783950-75-img-1631.npy,28151,149528,bad,dog,1
/refined_masks/mask_images3/mask_images2/149535-28157-1540784193-79-06873811-0851-4d09-a1b6-9f6d1785bcd3.npy,28157,149535,bad,dog,1
/refined_masks/mask_images3/mask_images2/149536-28158-1540784150-13-63fc5cb6-1ab0-4764-aff1-eab4284486aa.npy,28158,149536,good,human,1
/refined_masks/mask_images3/mask_images2/149536-28160-1540784437-35-72ecc6b4-d13e-4b1d-afc0-62574e4a6225.npy,28160,149536,good,human,1
/refined_masks/mask_images3/mask_images2/149537-28162-1540784870-67-01a98b2f-d0a5-4173-998b-d11ce867727e.npy,28162,149537,good,human,1
/refined_masks/mask_images3/mask_images2/149539-28164-1540785473-50-550e19e6-c199-4d44-b8e7-255d0bea7cb8.npy,28164,149539,good,dog,1
/refined_masks/mask_images3/mask_images2/149541-28166-1540785442-12-9ee3d457-c829-4c84-b275-4f970273d868.npy,28166,149541,good,human,1
/refined_masks/mask_images3/mask_images2/149543-28168-1540786053-16-40d129b7-f39d-4b66-8562-645853455a78.npy,28168,149543,bad,human,1
/refined_masks/mask_images3/mask_images2/149544-28169-1540786070-16-98129bde-736e-4e99-9e91-fb7db34b83a9.npy,28169,149544,bad,human,1
